7,2.000175,3.000366,1.0001909732818604,2509384,20071238.929630604,0,509696,409212,9276,1500,false
7,3.000366,4.000169,0.9998030066490173,11796480,94390434.2879511,0,3832856,456500,2719,1500,false
7,4.000169,5.000196,1.0000269412994385,7864320,62912865.04566427,0,6666592,599344,7265,1500,false
7,5.000196,6.000302,1.0001059770584106,9175040,73392542.07428169,0,7135744,681070,351,1500,false
7,6.000302,7.000176,0.9998739957809448,10485760,83896651.33203244,0,7657024,729197,287,1500,false
7,7.000176,8.000169,0.9999930262565613,10485760,83886665.00407967,0,8179752,776654,461,1500,false
7,8.000169,9.000187,1.0000180006027222,9175040,73398998.77378286,0,8389712,820127,568,1500,false
7,9.000187,10.000152,0.9999650120735168,10485760,83889015.10269316,0,8163824,848333,135,1500,false
9,0,1.00061,1.0006099939346313,166520,1331347.8858647381,0,28960,385799,35078,1500,false
9,10.000161,11.000195,1.000033974647522,1310720,10485403.762103057,0,957128,853311,1518,1500,false
9,1.00061,2.000186,0.9995759725570679,461912,3696863.5716071376,0,127424,385658,436,1500,false
9,11.000195,12.000165,0.999970018863678,1310720,10486074.384425603,0,1048352,667270,97,1500,false
9,12.000165,13.000164,0.9999989867210388,1310720,10485770.625010766,0,1058488,714722,3426,1500,false
9,13.000164,14.000158,0.9999939799308777,2621440,20971646.250760037,0,825360,558211,667,1500,false
9,14.000158,15.00019,1.0000319480895996,0,0,0,883280,547449,1672,1500,false
9,15.00019,16.000171,0.9999809861183167,2621440,20971918.75758193,0,967264,580441,2063,1500,false
9,16.000171,17.000165,0.9999939799308777,1310720,10485823.125380019,0,1028080,607739,351,1500,false
9,17.000165,18.000184,1.0000189542770386,1310720,10485561.253767092,0,1052696,622752,1498,1500,false
9,18.000184,19.000253,1.00006902217865,2621440,20970072.599902708,0,1083104,637792,554,1500,false
9,19.000253,20.000125,0.9998720288276672,1310720,10487102.046743294,0,1094688,648294,84,1500,false
9,2.000186,3.000376,1.000190019607544,2509384,20071258.067419115,0,509696,410822,4848,1500,false
9,3.000376,4.000178,0.9998019933700562,1172880,9384898.27207922,0,587888,449025,15390,1500,false
9,4.000178,5.000206,1.0000280141830444,1238040,9904042.546339227,0,647256,544380,10705,1500,false
9,5.000206,6.000312,1.0001059770584106,1310720,10484648.867754526,0,713864,678993,217,1500,false
9,6.000312,7.000186,0.9998739957809448,1310720,10487081.416504055,0,750064,719364,12142,1500,false
9,7.000186,8.000179,0.9999930262565613,1310720,10485833.125509959,0,786264,756088,13269,1500,false
9,8.000179,9.000197,1.0000180006027222,1310720,10485571.253397552,0,863008,822780,132,1500,false
9,9.000197,10.000161,0.9999639987945557,1310720,10486137.513590945,0,910792,847713,115,1500,false
